"Participant_Activity" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std" "fBodyBodyGyroJerkMag-meanFreq"
"partic_09_Laying" 0.271449809557377 -0.0168301320288525 -0.109468464319672 -0.945521251147541 -0.914512561803279 -0.942028380655738 -0.484788945 0.324435603606557 0.848120765491803 -0.925928713606557 -0.963403803164754 -0.960127725655738 0.0804879387377049 0.00745219392581967 -0.00564950646491803 -0.968054076229508 -0.958776589508197 -0.967984160737705 -0.017880685897541 -0.119756987192623 0.127082211845082 -0.950742153360656 -0.947431507131148 -0.944868059098361 -0.101696863040984 -0.0334872249842623 -0.064811984147541 -0.961123927540984 -0.972978462704918 -0.977996899508197 -0.933303077295082 -0.911751629598361 -0.933303077295082 -0.911751629598361 -0.967975012868852 -0.957873175655738 -0.91862814647541 -0.91352070852459 -0.974670986639344 -0.965431145409836 -0.950933522786885 -0.929148430901639 -0.950817499918033 -0.94374050442623 -0.912675108360656 -0.941494776065574 -0.31535994350868 -0.0363905872904918 0.1998029695 -0.967412022868852 -0.958624060163934 -0.964767414344262 -0.971861820573771 -0.962105702786885 -0.969817407295082 0.00847129779221311 -0.165050399236885 -0.0141553209057377 -0.943912412213115 -0.952354570409836 -0.949637768606557 -0.953259742459016 -0.945309894754098 -0.948736406393443 -0.163573868538984 -0.216142655231967 0.0144256590229508 -0.928501492704918 -0.916817450907377 0.0232396594213115 -0.959239133360656 -0.955413933196721 0.191701255218525 -0.934805633852459 -0.915293433278689 -0.130962315686066 -0.968100978360656 -0.964387975491803 0.0597085087795082
"partic_09_Sitting" 0.2623083409375 -0.0188959215785714 -0.0922341102946429 -0.968985112857143 -0.904435147726161 -0.879367094410714 0.873689224196429 0.0969558005652679 0.212744173939286 -0.964541425089286 -0.950754905776786 -0.909157552785714 0.0790884968991071 0.00391626360580357 -0.0108948126847321 -0.974017589910714 -0.961209043303571 -0.971321696160714 -0.0388492323580357 -0.0624266434017857 0.0805985931789286 -0.971242420982143 -0.936340776696429 -0.939213657053571 -0.0961589119107143 -0.0442706515589286 -0.0522203322964286 -0.976234239107143 -0.976548756785714 -0.974720349017857 -0.920379123392857 -0.897291652858929 -0.920379123392857 -0.897291652858929 -0.972643018928571 -0.961078324285714 -0.924737300625 -0.921365734196429 -0.980068937410714 -0.971975778392857 -0.969982254732143 -0.927107262857143 -0.922334433571429 -0.968926881607143 -0.900485590080357 -0.868566416885714 -0.138912188401786 -0.0580800739544643 -0.114128908595804 -0.974092601339286 -0.960842828839286 -0.967382618928571 -0.97642496375 -0.964752364017857 -0.973981651785714 0.127960592505357 -0.154896700465179 -0.139165098517857 -0.965234814107143 -0.950470349553571 -0.944771186517857 -0.973204895357143 -0.930248754910714 -0.943519705714286 -0.078939430923125 -0.311890139660714 -0.142647848344643 -0.922828219285714 -0.901072351955357 -0.0660843128511429 -0.961828896964286 -0.959155162321429 0.158276897361339 -0.944133557678571 -0.921468464910714 -0.182186753022321 -0.973552296339286 -0.971710480714286 0.0645462957535714
"partic_09_Standing" 0.280410609814815 -0.0176018101882407 -0.100928808950926 -0.981142496018519 -0.92933598462963 -0.932657551296296 0.957088966203704 -0.136404208160463 0.0227013288481481 -0.991275574166667 -0.971702878148148 -0.947788157222222 0.07555350425 0.011704231079537 -0.00561202860666667 -0.973278379907408 -0.957114260185185 -0.976938981481482 -0.0282130762682407 -0.0655915144390741 0.0841359383611111 -0.919567696944444 -0.956936326018519 -0.951960521574074 -0.0968331625555556 -0.0420249083814815 -0.0539247531361111 -0.949461721574074 -0.980790299351852 -0.975575618703704 -0.950790920092593 -0.938299104814815 -0.950790920092593 -0.938299104814815 -0.973229578333333 -0.960883046388889 -0.927210103611111 -0.903907742037037 -0.974945410462963 -0.965753191111111 -0.97674423537037 -0.935698072685185 -0.950678910833333 -0.983308198703704 -0.929962749444444 -0.928196112962963 -0.0401245736472222 -0.0729710069450926 -0.0248857095055556 -0.973446112222222 -0.956509306111111 -0.973218168240741 -0.975650426944444 -0.961196887314815 -0.979423367592593 0.122683475287037 -0.182785504157407 -0.0688871415083333 -0.916999906481482 -0.963945715833333 -0.953653836388889 -0.921887946574074 -0.953746836759259 -0.955856959259259 -0.321076664796296 -0.363835015240741 -0.172431864490741 -0.94791352 -0.942291806574074 -0.0327235271638889 -0.96120179712963 -0.959545292962963 0.145956678457407 -0.931108519537037 -0.904675431388889 -0.296208129083333 -0.968008560648148 -0.965105590185185 -0.0965533126518519
"partic_09_Walking" 0.278672642142857 -0.0174471515028775 -0.109080021867347 -0.130537850438776 -0.059903741144898 -0.130901022489388 0.944464520612245 -0.13855351174898 -0.0505013269202041 -0.97565450244898 -0.967673629081633 -0.95534743622449 0.0668411726827551 0.0280077948478571 0.00428341520204082 -0.0928544524469388 -0.0410756246040816 -0.36441762122449 -0.0425278151673469 -0.0782975985867347 0.0956221927642857 -0.402175961020408 -0.476098302346939 -0.212058783734694 -0.105355399590816 -0.0340149290877551 -0.0603556298253061 -0.386014597346939 -0.597394728877551 -0.352924822765306 -0.0181351287782245 -0.277178757795918 -0.0181351287782245 -0.277178757795918 -0.0973451990704082 -0.11591211002551 -0.255144570265306 -0.443279833265306 -0.487603939897959 -0.554448438265306 -0.20307808182551 -0.0684931643153061 -0.252876378989796 -0.10423297087449 -0.117026797547959 -0.136990054246735 -0.267383277063265 0.156713276033673 0.156474529137755 -0.183981810479592 -0.120009639897959 -0.344356355 -0.0818740191284694 -0.0210030718221633 -0.383473724081633 -0.248648265038776 -0.243415491608163 -0.196344948028571 -0.271479553969388 -0.467073900408163 -0.166659438959184 -0.445019033877551 -0.486594085714286 -0.300500958673469 -0.124067299081633 -0.0448280692269388 -0.0489226467238775 -0.180499428770408 -0.451701527959184 0.258811770852041 -0.137168690806122 -0.0967383839755102 0.130328582764286 -0.478396839081633 -0.516388115816326 0.166312565013265 -0.579752711632653 -0.55490757622449 0.260285328888775
"partic_09_Walking_downstairs" 0.290632146012821 -0.0201227393357436 -0.0985915256435898 0.275804223371795 -0.00148472560512821 -0.154487954679487 0.930757558846154 -0.121531102172308 -0.0252415730973077 -0.947110965641026 -0.940699386794872 -0.890465632435897 0.116989165512821 -0.00139465458974359 0.00660609452564103 0.0496036388628205 -0.157456103102564 -0.414110262769231 -0.0853257565871795 -0.0705470664384615 0.0860043123974359 -0.323007656280769 -0.437475071692308 -0.280023365744359 -0.0925527027115385 -0.0485714368525641 -0.0587332704430769 -0.39667488351282 -0.537069045128205 -0.390249971794872 0.231323064401282 0.204265060824615 0.231323064401282 0.204265060824615 -0.0957310308512821 0.00590539541141026 -0.16541920485641 -0.295373242760256 -0.464667466410256 -0.530534162435897 0.145691536978205 0.00559662897435897 -0.204824206302949 0.320828697980769 -0.0700362611410257 -0.195700194282051 -0.406978459358974 0.0467021095615385 0.0616875141987179 -0.0170561167346154 -0.170311585497436 -0.351765388371795 0.0237266752628205 -0.204157647423077 -0.476384963717949 -0.346551992025641 -0.309973390077051 -0.269645728948718 -0.219069987705128 -0.410586646910256 -0.224946176912821 -0.359392736025641 -0.45938595051282 -0.366141884897436 -0.177565221871538 -0.0168920048971795 -0.056060116994359 0.191429903112821 0.0213037390923077 0.0335310421076923 0.0142347365948718 -0.0167164460128205 0.0194794211935897 -0.343329657307692 -0.386182860833333 0.00854608547051282 -0.518712883461539 -0.583140075384615 0.227852703612821
"partic_09_Walking_upstairs" 0.255954195184615 -0.0229034082048462 -0.121679861395604 -0.156051342946484 -0.0473106372527472 -0.187055221759341 0.896558518571429 -0.175809610538462 -0.187450497091538 -0.948037534065934 -0.91991866021978 -0.902878411098901 0.0777607473428572 0.0176240488505495 -0.0113906587137363 -0.184483159516484 -0.342192293279121 -0.566253218681319 -0.0259921140674725 -0.105966309513626 0.0857136867879121 -0.324368205608791 -0.441732379120879 -0.147214133174505 -0.10538332304011 -0.033903521732967 -0.0438593742395604 -0.538702463956044 -0.706597377912088 -0.591845073846154 -0.0433382630769231 -0.288776854538462 -0.0433382630769231 -0.288776854538462 -0.281490537541758 -0.280330673005495 -0.103958129587912 -0.322786722553846 -0.624504242087912 -0.714950533406593 -0.210119196903297 -0.157772334937363 -0.31239174443956 -0.138185966203297 -0.0540872927791209 -0.185314822728571 -0.282488262761538 -0.148895804658242 -0.131150909002198 -0.234137163381319 -0.36235290102967 -0.522505632967033 -0.207595464557692 -0.366722161354066 -0.608940338131868 -0.208525727150549 -0.409839835527473 -0.369117214491209 -0.259256413417582 -0.510598225384615 -0.268443776549451 -0.350786407681319 -0.408271082406593 -0.191805588283516 -0.247340388043956 -0.302258465923077 -0.341308529865275 -0.240798116706593 -0.428789504505495 0.134522207335165 -0.247041844405494 -0.330949944461538 0.100436492068132 -0.456906989010989 -0.354002112758242 -0.243776178956044 -0.703622474285714 -0.751822641758242 0.19485931931978
"partic_10_Laying" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.391564962777778 0.438434067361111 0.918782825277778 -0.947948758194444 -0.982794562916667 -0.976780462083333 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.0113399724663889 -0.105052917 0.111078594708333 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.962959196805556 -0.957871990555556 -0.962959196805556 -0.957871990555556 -0.987010197361111 -0.986685651527778 -0.949418000972222 -0.957227585972222 -0.984557478611111 -0.981314831666667 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.952410957638889 -0.974304149166667 -0.972261283055555 -0.424151160897222 0.0637688819034028 0.298416658291667 -0.986204659166667 -0.988230264166667 -0.982415511805556 -0.987840852638889 -0.989995616944444 -0.985502011944444 0.206066869445833 0.0982745766404167 0.230107945944444 -0.979676078055556 -0.96846913625 -0.984238807777778 -0.982665212638889 -0.954997309583333 -0.98531784125 0.13145543361875 -0.1472313939875 0.289184530733333 -0.967747053194444 -0.958465695416667 0.0359321171277778 -0.985905703888889 -0.986540200694444 0.338094710990278 -0.966239347916667 -0.959025538194445 0.102453271218056 -0.981846854305556 -0.98158514125 0.225885068995833
"partic_10_Sitting" 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 0.936509242941177 0.1217510625 0.0630111556279412 -0.984536722205882 -0.960917426323529 -0.923953600294118 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.984561803823529 -0.978045837794118 -0.975978995 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.987084633970588 -0.980727445294118 -0.988130142058824 -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177 -0.986325670882353 -0.953460406470588 -0.942031166764706 -0.988345258235294 -0.930781487205882 -0.896125263911765 0.0459466909620588 0.130083858026471 0.0837341059411765 -0.984550863529412 -0.978136218235294 -0.972656226029412 -0.986019630441176 -0.979564696911765 -0.977936447205882 0.285643525808824 -0.0438597429455882 0.0323132713205882 -0.977149986617647 -0.957920288823529 -0.965428833529412 -0.981523241176471 -0.943733421029412 -0.961914054264706 0.0704401990367647 -0.0826203849176471 0.137545517458824 -0.945837830147059 -0.927090118382353 0.162284907683824 -0.974121466764706 -0.972117016617647 0.199533745057059 -0.952293277205882 -0.938680776617647 0.125456560348529 -0.980707211470588 -0.978499038088235 0.0531832551514706
"partic_10_Standing" 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 0.919857125882353 -0.117401359697059 -0.223631180906765 -0.984610385 -0.984818648823529 -0.947199734411765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.0981481050441176 -0.0416774165735294 -0.0548226277867647 -0.972770702058823 -0.972509523235294 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.986333385588235 -0.95804241117647 -0.926110099117647 -0.00428156514117647 0.00252026687779412 -0.00225195262220588 -0.983283252058824 -0.975176561617647 -0.969610229705882 -0.984531642205882 -0.977157997794118 -0.976241315882353 0.201179907463235 -0.0878295931260294 -0.0988283243558824 -0.947510436323529 -0.952781164558823 -0.967939565 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.291595924892647 -0.197834986461765 -0.163986972797059 -0.957986177058823 -0.955291356470588 0.0611889890617647 -0.973798155735294 -0.9750536875 0.261655799526471 -0.944583829705882 -0.924805421470588 -0.121999620029412 -0.972598810882353 -0.973849691470588 0.128376237985294
"partic_10_Walking" 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 0.939809688644068 -0.16176137 -0.160763360338983 -0.977230903898305 -0.966550706949153 -0.932981341864407 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.0578128239067797 -0.0516704755661017 -0.0903002524369491 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.0988770198220339 -0.209989354570847 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.329807279830509 -0.202524061966102 0.1161434407 -0.271218699661017 0.107804588864407 0.121798905935593 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.269875748525424 -0.278843950576271 -0.366737656932203 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.00734779774576271 0.166489215586441 -0.0544726683728814 -0.0942606311677966 -0.407577515762712 0.281811709254237 -0.0180705701559322 -0.0457372334118644 0.15173584590678 0.185078207383051 -0.061476584759322 0.409521611525424 0.146618569064407 0.287834616098305 0.176693448469492
"partic_10_Walking_downstairs" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.0441392843425926 0.10825903416963 0.229898742944444 0.923711401296296 -0.110028841648148 -0.153671532259259 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.0578010605648148 0.0375005150740741 -0.000982717101851849 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 -0.32301569962963 0.146650121972222 -0.36786963962963 0.127211137694444 0.230363964351852 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 0.0390915481555556 0.0539972903222222 -0.0463117766203704 0.0594908483888889 0.205428216353704 0.0959432893981481 0.280518877574074 -0.0282962478037037 0.0432283686975926 0.0947940973814815 -0.23469362537037 0.0130298524666667 0.178520969805556 0.201542909494444 -0.0724504562777778 0.157775692377778 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.210126610722222 -0.181909200418519 -0.179004310844444 -0.214730713222222 0.328817010088889 -0.141266888477778 -0.482598325037037 0.12605231802963 -0.305896699222222 0.0216333667314815 0.0881284260055556 -0.060331719512963 0.364829993351852 -0.0453930349148148 0.167846645746296 0.335009724333333 0.2244805035 0.0579874222987037 0.150825734842593 -0.218930425944444 0.402651090185185 0.0746754643666667 -0.0398573780185185 0.221849483707407
"partic_10_Walking_upstairs" 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 0.843438810196078 -0.214481808235294 -0.35593445 -0.933344481568627 -0.910474557058824 -0.902065910392157 0.0723649984647059 0.039986286827451 0.0159234167843137 -0.365398622764706 -0.328225031 -0.408094020392157 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.0117536873784314 -0.271893714117647 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.156527148792745 -0.366732989313725 -0.504367150588235 -0.551275188627451 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.416950400284314 -0.188068413803922 -0.20350714824902 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.278707884980392 -0.357319836562745 -0.443171315294118 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.0887030529117647 -0.136461407760784 -0.413452415980392 -0.231382662235294 -0.410047643333333 -0.0111619282254902 -0.302968064764706 -0.454324844901961 0.148281880568627 -0.380388292223529 -0.470491576431373 0.079223297227451 -0.51871565 -0.632659461568627 0.233770059509804
"partic_11_Laying" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.461102531369863 0.620658919917808 0.526353818315069 -0.829554947808219 -0.643578361424658 -0.610161166287671 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.973323412328767 -0.945687169726027 -0.96783552630137 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.889769639726027 -0.936630803287671 -0.91092799 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.56047777609589 -0.649254767945205 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.0416113196575343 -0.279813645884931 -0.109253586720137 -0.890517539315069 -0.946259639315068 -0.924536860547945 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.774481943616438 -0.651353241643836 -0.241575056393973 -0.96008314739726 -0.963601212876712 0.200493940424658 -0.910126993561644 -0.850661340684931 -0.334849564949315 -0.96825160890411 -0.970457947534247 0.0859903395931507
